row	type	crmId	cbsId
23	NEW	2aa38b54-4fed-4984-99ab-afa236b9c6da	2aa38b54-4fed-4984-99ab-afa236b9c6da
24	NEW	e66a03f8-e09b-4cee-b3e1-596f5dba27f8	e66a03f8-e09b-4cee-b3e1-596f5dba27f8
25	PARTIAL_MATCH	a054a90b-d99d-49e0-b672-a87a15e20a58	30297d64-1d94-4c58-a8ff-17f767c59bc7
26	PARTIAL_MATCH	feb747ff-83ce-442b-909a-3f0d6ab59605	7d4100a4-3485-4bbc-a847-fe3d8d9ba753
27	NEW	9bd5d743-d24a-448f-b6c3-c0cb2ef78ebd	9bd5d743-d24a-448f-b6c3-c0cb2ef78ebd
28	PERFECT_MATCH	c4df4b1f-0624-4a08-a71b-25fab69828e2	5b44e2c7-33d1-4331-adf9-2785df71575e
29	NEW	1ba8bdf1-8b51-4714-b29d-4d7c66a018fb	1ba8bdf1-8b51-4714-b29d-4d7c66a018fb
30	PARTIAL_MATCH	19c9c94f-731a-4864-a6ec-d6c0ea39c4f2	e6a48b64-0620-48f9-96a9-4575534db6cc
31	NEW	d160b112-0af9-49b8-96b2-52dcbc53a6b3	d160b112-0af9-49b8-96b2-52dcbc53a6b3
32	PERFECT_MATCH	8dd18318-f99d-44f5-90d3-70fb244f896e	1ac214dc-ac47-414e-961d-076a1e569d55
33	NEW	759d2f5b-c51e-45b1-8bc5-a2786fa5e697	759d2f5b-c51e-45b1-8bc5-a2786fa5e697
34	PERFECT_MATCH	cdc272a6-2a0d-4fee-8963-c3d8f91009ef	f642fb6b-a4b7-4fa9-939a-7c5243ac002f
35	PERFECT_MATCH	71dc4b10-d472-4959-bca2-00fb55fc7ab8	4c7435eb-3273-4a80-a898-5c0718ee4500
36	PARTIAL_MATCH	2306a9b2-498b-4f7f-8216-e8ba45e07574	e27622be-f69d-4c46-9bec-12eb3692d37a
37	NEW	7368f968-1eae-4e38-b388-c70d167a6bab	7368f968-1eae-4e38-b388-c70d167a6bab
38	NEW	b5d71f21-5388-4f96-a20d-e7af43088209	b5d71f21-5388-4f96-a20d-e7af43088209
39	NEW	7be15efd-1ef8-4516-b893-303c0ed1b718	7be15efd-1ef8-4516-b893-303c0ed1b718
40	PERFECT_MATCH	9c0f7bd8-fa1d-418e-a23f-4fad6ecb6ffa	d03619fa-916f-4a25-b542-935af954a9ed
41	NEW	306808bc-3cf2-4ddb-94d2-725fb45ae477	306808bc-3cf2-4ddb-94d2-725fb45ae477
42	NEW	ca694b3f-6b2a-4bbd-b001-4ac6fd6dac61	ca694b3f-6b2a-4bbd-b001-4ac6fd6dac61
43	PERFECT_MATCH	85f89414-2574-45db-9e57-b67bc987dbc2	a104af0d-ebdf-41b4-965a-031ecc4e0912
44	PARTIAL_MATCH	8568306d-6e19-4347-a745-e4778cbea864	1634712a-49fb-4da9-8d9a-69e2460cadbc
45	NEW	5ab257b2-e19f-46b5-b41e-feb73a185e1b	5ab257b2-e19f-46b5-b41e-feb73a185e1b
46	NEW	d2b7bf5c-2702-4c07-bcf5-afe0e2255d33	d2b7bf5c-2702-4c07-bcf5-afe0e2255d33
47	PERFECT_MATCH	1ae37fa4-a494-4f68-b5a3-10a870755b06	b9caba32-4cd2-4e37-a8ad-f23676b34513
48	NEW	949f6863-0369-46ea-8f24-bfe853ef42fc	949f6863-0369-46ea-8f24-bfe853ef42fc
49	PARTIAL_MATCH	4f01e330-8126-45fe-ba91-7f451942758c	3a4ba2da-19e1-493a-8866-6b49f3140788
50	NEW	3f1613b9-e488-4680-a276-1981a1468056	3f1613b9-e488-4680-a276-1981a1468056
51	PARTIAL_MATCH	27f9b48e-f329-4f5b-84ac-97cce92fb0e0	bf3724f6-aff9-4118-a232-aea441139ec4
52	PARTIAL_MATCH	7ab29712-e15f-4995-a859-fa0595f470bd	7c0ee8c7-c67a-4a2e-9290-2eb250aa1e8f
53	NEW	2d6b79c0-8543-494e-9979-54bd4d6a3059	2d6b79c0-8543-494e-9979-54bd4d6a3059
54	NEW	3dc8fba7-4035-4ef2-9d10-0cf277246af3	3dc8fba7-4035-4ef2-9d10-0cf277246af3
55	PERFECT_MATCH	84802612-4487-4b2f-8de1-7b8368e1daef	2b32b3ad-0ef8-4036-9a4e-fe069d7f7759
56	NEW	5085bc86-5812-4bee-b507-44a9d0625f23	5085bc86-5812-4bee-b507-44a9d0625f23
57	PARTIAL_MATCH	ea6712f8-cc17-456a-a872-5ce9aaf7e415	db375c65-f49a-43d1-8f67-a532dabd747f
58	NEW	e9fbbcc6-94d2-420e-a5f5-404980dd58cc	e9fbbcc6-94d2-420e-a5f5-404980dd58cc
59	PERFECT_MATCH	e6f77dc7-a9fe-4860-a5a4-5b4e3755668f	1c290617-de92-4bd4-b007-00f64e8ebb6d
60	PARTIAL_MATCH	012fd987-c892-4dc1-a899-6703f4db3e07	236f5a69-8533-4fe1-a29e-b0d07238c65b
61	NEW	e35805ad-a5e0-4549-b8d2-75a5772d825a	e35805ad-a5e0-4549-b8d2-75a5772d825a
62	PARTIAL_MATCH	3a9e481d-eac9-42c9-902e-ba80ff7b8699	e0dc3d8d-6e6f-420f-b89e-b0ce5b1f6ff3
63	NEW	86e0d642-b5e5-424d-946c-bce7ec13a151	86e0d642-b5e5-424d-946c-bce7ec13a151
64	NEW	c7f8cd1f-4d8a-4f82-ac91-dd0f51163952	c7f8cd1f-4d8a-4f82-ac91-dd0f51163952
65	NEW	c6e961fe-c551-4ea8-a60a-54ae7e1612b1	c6e961fe-c551-4ea8-a60a-54ae7e1612b1
66	PERFECT_MATCH	16b5aa8c-b2c3-4046-a5b5-07f84f2f28e3	4f80ecc5-93d0-425d-9f16-82836bc76cf0
67	PERFECT_MATCH	813956e1-1bc5-40e7-8d0c-8a2c3739b199	733a74a8-9fce-40b5-8977-ce7eade7f405
68	PARTIAL_MATCH	6a742b76-324b-4a3d-94c6-1c7ab99e80b7	0a114d02-e0e7-4684-ab8c-2ffc74af12bd
69	PERFECT_MATCH	2fc79d24-c76e-4657-8b66-5ba9deac407f	700019e7-7112-4c3d-85e7-9eb433b9d73c
70	NEW	1ebe1a6f-85de-4d95-8787-633f91bce5ec	1ebe1a6f-85de-4d95-8787-633f91bce5ec
71	NEW	c32cf365-0738-4967-8846-78e7d9f945de	c32cf365-0738-4967-8846-78e7d9f945de
72	PARTIAL_MATCH	e7cd6635-acbb-410f-9ab5-afedbe09c49a	6b03b34f-f706-4a43-bbe9-8f4567da1583
73	PARTIAL_MATCH	a8cdd1d5-6a69-4b9e-89d0-78a7cb4c0fb3	0bc060fa-03d0-4f10-945b-9aeff72da7e7
74	PARTIAL_MATCH	d2441dbf-0293-4aea-ac60-853fa56d611f	d08d1385-b5ad-4db7-af96-2106affbaf6e
75	PERFECT_MATCH	a1421616-d587-4122-b6cb-4b6cac0ac04d	9efbee6e-64ca-4207-80af-fe8d2de5483b
76	NEW	166c3f77-fbd6-4608-8c43-20bb6fc7e368	166c3f77-fbd6-4608-8c43-20bb6fc7e368
77	NEW	6fa38f6a-1cd9-4cc1-9930-c0dcc9176744	6fa38f6a-1cd9-4cc1-9930-c0dcc9176744
78	NEW	8d011881-b220-462d-9182-c07872d4b701	8d011881-b220-462d-9182-c07872d4b701
79	NEW	7d4aa8d7-19c5-45cc-8c23-5edc7cc2cd18	7d4aa8d7-19c5-45cc-8c23-5edc7cc2cd18
80	PERFECT_MATCH	b038c078-8608-4e62-b4c3-fab45e4ebd8a	39fb7231-1285-40da-ae55-371b292ece4d
81	NEW	c7d4db4c-cb24-4e11-8d42-0ca6df8e09f2	c7d4db4c-cb24-4e11-8d42-0ca6df8e09f2
82	PERFECT_MATCH	be498aac-81e0-4fce-b1d9-28ccb9c9281c	3648d3d8-961c-4e5c-bb4e-400b890c6a69
83	PERFECT_MATCH	48749080-04aa-4ab1-a925-45e3967a82eb	9218b1d1-5297-43f4-b46b-8af12b3b5f73
84	NEW	183bb15f-1e0c-4d61-9d15-07c8ee06bf0d	183bb15f-1e0c-4d61-9d15-07c8ee06bf0d
85	PERFECT_MATCH	6a1f5ee7-c99c-48a6-b84c-f085e98c72b3	bdc6c70f-3470-412d-8b5f-0bcd295b23e4
86	PERFECT_MATCH	56a544f2-4d86-44a6-91ee-8afc80144cd5	55f44d1d-a7ac-4764-9aa0-5a676c734450
87	NEW	7886f778-5485-47ea-8403-ae3fa42e7dc3	7886f778-5485-47ea-8403-ae3fa42e7dc3
88	PERFECT_MATCH	bf745a5f-41f0-45c7-a4b7-4379dfe949be	6180c52f-3160-4ec9-af88-f90f924ef01a
89	PARTIAL_MATCH	4dc8fba8-ac57-4cd3-9995-525cf63d6e15	6a058f99-de37-4330-ae33-6a3d70c70804
90	NEW	ce2aefcc-9a9c-40d7-ac2a-95f11a984ab2	ce2aefcc-9a9c-40d7-ac2a-95f11a984ab2
91	PERFECT_MATCH	3553100c-feac-480e-bb09-4f5a6febe40b	e04a0aaf-3d06-4875-864f-a3d867a42cc5
92	PERFECT_MATCH	6ad71344-bded-4e49-b8fe-c20fff0def70	c6917254-1090-46f6-bca0-743e7b8a533c
93	NEW	bcc6464b-01fe-4401-a0ff-3f123ebc4fcf	bcc6464b-01fe-4401-a0ff-3f123ebc4fcf
94	PARTIAL_MATCH	7cf4f116-de52-48af-a2e0-56650d12855e	cb03744c-bc5f-4c60-b515-eaf1e62e530a
95	PARTIAL_MATCH	07096168-526d-4bf6-983d-9935a0c04dac	7e329309-8535-4433-9e23-948d365ffae4
96	PERFECT_MATCH	48c5aba8-8326-4836-9e8e-67d15e2cea70	0c704a77-be86-4012-aaf0-0567bf574f53
97	NEW	9c74194c-c8e7-4e56-ac82-3b421ac94171	9c74194c-c8e7-4e56-ac82-3b421ac94171
98	PARTIAL_MATCH	afc6b0eb-f758-4385-876c-40befb138b2b	e1e6d8d2-c9c2-4d7c-9268-41e2b10cf168
99	PERFECT_MATCH	3cfddbcc-ebc1-4ea6-8b63-8846b052a6f9	f9fd0494-7120-44ae-af36-3302632035b5
100	PARTIAL_MATCH	30cdfab5-3744-4c22-bb19-394959dfaef8	c84ec2d6-7fe7-4014-98cf-ff0405019348
101	PARTIAL_MATCH	d2fae707-2636-4480-bf72-41a8970457ae	cb76d3bc-4d74-4d9d-a36f-77ac4143b611
102	PARTIAL_MATCH	55f30994-f783-462a-89be-274490ed8b58	34b99590-f108-43fe-9341-1c21d98a54af
103	PARTIAL_MATCH	bd29d260-f4b9-4816-a27a-e6bcfafb3c97	a3413b60-895b-43e3-b248-76986e19d92d
104	NEW	3b2b7142-85dc-4cda-ab7e-88371c0bbb61	3b2b7142-85dc-4cda-ab7e-88371c0bbb61
105	PERFECT_MATCH	34239cf6-1bd7-4f4c-aff8-3874b91b591e	44dc7962-f08f-4552-8a27-bb5c62653c04
106	PARTIAL_MATCH	7bd88c69-cf51-4b99-b37f-7376bd81dcab	dc103900-7180-4b85-b65e-c4146475fd80
107	PARTIAL_MATCH	6c796996-b81f-410a-85f3-72164a2edfa3	f0320322-fd88-45a9-bbf6-9d6f5424b538
108	PARTIAL_MATCH	392de8d6-1e5c-4d7e-bb90-9860dbd0bb83	027b834d-459c-490b-8918-38f83633abf8
109	PERFECT_MATCH	aff27a28-c16a-4625-b496-04c726d51ab6	f980f235-ad93-4907-926a-b83d4d4ed814
110	PARTIAL_MATCH	24c34f82-28b1-4a4d-a76d-632dcf525896	a3e44c63-fb37-4e08-ab6d-3a1660663d32
111	PERFECT_MATCH	d8062e0d-d6cb-461d-bf04-642dc7a892f2	1ade19d8-b63d-40e0-9059-b8feb64cab9e
112	NEW	146acc7a-31e8-42f9-9864-afb116ae3780	146acc7a-31e8-42f9-9864-afb116ae3780
113	PERFECT_MATCH	6d3d4788-c75d-434b-9e2d-a766a097683d	ef291f47-9ce0-4ef4-9baf-e93b11b70ced
114	PARTIAL_MATCH	4af4d04b-79ae-4dce-b41f-ac879ae9cc01	194def7d-1817-4540-9df8-f341b7c18428
115	NEW	741ac183-2101-430d-b7f9-1435f903db99	741ac183-2101-430d-b7f9-1435f903db99
116	PERFECT_MATCH	bc26526a-d974-4717-9900-7825b0a148c3	f38d0d27-aaac-4dfa-b297-cf2aa724a3b5
117	PERFECT_MATCH	c924c221-42ff-4074-8578-affcc03ee356	0385a71f-eb6c-43ed-ba0b-03f351f6b4b3
118	PARTIAL_MATCH	58274ca3-c235-4c52-9a9e-f4bc8b621d35	e8e077da-3936-442c-a63f-5234bc970874
119	NEW	cefbcda1-808c-47b6-bc60-ddfabe84a010	cefbcda1-808c-47b6-bc60-ddfabe84a010
120	NEW	46bf1390-ad50-4481-896b-57fa66e4bcbd	46bf1390-ad50-4481-896b-57fa66e4bcbd
121	NEW	8994028b-45a7-4422-b36e-4c2da1f58484	8994028b-45a7-4422-b36e-4c2da1f58484
122	NEW	14000d3f-3e24-44e3-af60-956f4ea975dc	14000d3f-3e24-44e3-af60-956f4ea975dc
123	PARTIAL_MATCH	cbdb0f8f-5bad-42a8-8f7a-f64ec9e73601	d5ebcd29-fe13-440b-b28f-fcce45e4a325
124	NEW	17030beb-e4db-455d-96ab-35e99f267214	17030beb-e4db-455d-96ab-35e99f267214
125	NEW	34d20458-51e7-4889-969e-76ad69242a67	34d20458-51e7-4889-969e-76ad69242a67
126	PARTIAL_MATCH	01375833-1b32-4e50-973d-65bf82141b98	6c315080-fb7b-4a09-ab78-3461de1cee26
127	PARTIAL_MATCH	940288cd-c093-444c-b639-c4786d366a00	b1ea55c7-a35c-4035-ad5f-35597d382e43
128	PERFECT_MATCH	d93bdb46-0933-42f6-8f23-4214a3794889	0d2d573c-f323-47bc-a63f-f3c72b2b848b
129	PERFECT_MATCH	70465e6d-1957-4faf-b1c4-5837713ec9e8	c263503f-12dd-495a-96f2-e55731e7fd66
130	PERFECT_MATCH	18bf2a53-7ff6-4126-b53a-6e2b08de97a5	d010d9ee-b1a4-49f9-98e0-f7966691669f
131	NEW	86539f98-3200-46e4-a73b-1f3e882ff754	86539f98-3200-46e4-a73b-1f3e882ff754
132	NEW	49745f65-bf93-45e6-a107-cac07ddc98c2	49745f65-bf93-45e6-a107-cac07ddc98c2
133	NEW	ed07fa72-df09-478e-9333-45f585a60655	ed07fa72-df09-478e-9333-45f585a60655
134	NEW	50f42c3f-daae-4b8e-b2a1-bfd453ae8cc3	50f42c3f-daae-4b8e-b2a1-bfd453ae8cc3
135	PERFECT_MATCH	c6b3ce91-553e-4f81-a5d9-db8fd0672347	1d792cf6-3abb-4dbd-8d0d-c37cc9246278
136	NEW	7cc86b5c-551e-41c1-9c82-27b5f283ccaa	7cc86b5c-551e-41c1-9c82-27b5f283ccaa
137	NEW	31ee9b75-b988-4bb9-b311-7ad82ce004d1	31ee9b75-b988-4bb9-b311-7ad82ce004d1
138	NEW	985b9726-8584-4ad0-af46-e639450ae885	985b9726-8584-4ad0-af46-e639450ae885
139	PERFECT_MATCH	29e54b6c-c777-410a-9623-1d0679dcdfae	04dc036b-d708-42d2-a107-467b8c3f2d1a
140	PERFECT_MATCH	225e19ce-ca4b-455e-bd34-e897f77c0fd2	32f1ef6d-8cef-4b7a-8ba4-7724ceaf26bf
141	NEW	deacc0c2-d835-4295-941f-f764bee1b92e	deacc0c2-d835-4295-941f-f764bee1b92e
142	NEW	8fe35634-cb1d-4a8a-bde7-0d08e5b0390a	8fe35634-cb1d-4a8a-bde7-0d08e5b0390a
143	PARTIAL_MATCH	977c1e2a-7fd2-4eae-af7b-9f6a3c9562cb	0bbd6ebc-676f-43c5-be65-1e06d509dcdb
144	PERFECT_MATCH	7cc664bd-ba68-4d7c-9809-bdf59e596012	5954ee2a-1044-4a57-9fd6-c4e019f9cb9d
145	PERFECT_MATCH	c8ef397f-e1ba-419f-aa6d-67c905780bf1	68fa92ab-d227-44d1-b229-2d725514c78a
146	NEW	9922db09-c667-4b81-ab08-5a080f135e03	9922db09-c667-4b81-ab08-5a080f135e03
147	NEW	43651e75-9c84-4606-b579-988646648ff0	43651e75-9c84-4606-b579-988646648ff0
148	NEW	fab6a181-0bee-49aa-9ed8-0f3deb75dfef	fab6a181-0bee-49aa-9ed8-0f3deb75dfef
149	NEW	54806b5f-a6d3-4e66-b491-16a002e15a11	54806b5f-a6d3-4e66-b491-16a002e15a11
150	NEW	feb5f083-abc1-4d0c-8559-62d03c3eb3d9	feb5f083-abc1-4d0c-8559-62d03c3eb3d9
151	PARTIAL_MATCH	9c761f78-7365-4012-a628-3083c98ea9a6	bd58318a-e534-4ae1-8e00-7153c67e4dbd
152	NEW	6aafb978-8a3e-45ba-bcdd-0a727db7c178	6aafb978-8a3e-45ba-bcdd-0a727db7c178
153	PARTIAL_MATCH	203e9447-8969-436f-b177-6adf5473763d	4446a905-719e-4e71-b998-29c094f69019
154	NEW	973b7b75-aafb-4942-af06-61ba8b8237de	973b7b75-aafb-4942-af06-61ba8b8237de
155	NEW	63361207-e104-4d9b-8011-c4954c734485	63361207-e104-4d9b-8011-c4954c734485
156	PERFECT_MATCH	26f84d2e-bc88-40e0-9cc2-89fc72313b53	16509f53-166d-4ff6-9542-3f0be66b6729
157	PARTIAL_MATCH	7eb0bf02-5fbc-4076-9665-0e19fb45551e	d8d02071-eed7-4f53-abc0-2024daae44f3
158	NEW	8e171901-095f-49e2-b81e-ceeb71082f30	8e171901-095f-49e2-b81e-ceeb71082f30
159	NEW	8e4217e7-a53d-41e2-ac16-9189e6921557	8e4217e7-a53d-41e2-ac16-9189e6921557
160	NEW	fc381afc-36c7-4ff3-ac0e-232163b98b44	fc381afc-36c7-4ff3-ac0e-232163b98b44
161	PERFECT_MATCH	9a091a90-bcb0-4419-a16a-2db4685e9e81	6de324a2-e41d-415c-b533-96acbedde955
162	NEW	f2f72c6c-ad13-4018-934d-53be9485cc67	f2f72c6c-ad13-4018-934d-53be9485cc67
163	PERFECT_MATCH	7caad0c7-9254-4d6d-9859-86f63aebd476	0de93c09-e460-4bec-83ae-c9161c76a4ec
164	NEW	9413eee1-974a-40a3-892c-ae26c2aa8217	9413eee1-974a-40a3-892c-ae26c2aa8217
165	PARTIAL_MATCH	5aa98677-1940-4969-8524-0f13e666fe2c	eaa3d2a5-7188-4a57-bab8-0d77feea6131
166	NEW	b225e7e7-8a74-4982-8bd3-c6976eb3a468	b225e7e7-8a74-4982-8bd3-c6976eb3a468
167	NEW	fb6394de-7489-4285-927c-972e627e3eea	fb6394de-7489-4285-927c-972e627e3eea
168	NEW	e7b4d43b-30f5-4dce-b1dd-4fd853749559	e7b4d43b-30f5-4dce-b1dd-4fd853749559
169	NEW	93adbd4b-c286-47c5-b376-97f4462e4d37	93adbd4b-c286-47c5-b376-97f4462e4d37
170	PERFECT_MATCH	aef974b1-36c9-4a64-9c90-9e0ffdb11235	80fbf1e6-f2db-4410-ba84-0e0e7e2e523c
171	NEW	efab8df4-a4f8-4989-bbb7-f31c391e6e0a	efab8df4-a4f8-4989-bbb7-f31c391e6e0a
172	NEW	87991332-c44a-4c87-9671-0d17242902ef	87991332-c44a-4c87-9671-0d17242902ef
173	PARTIAL_MATCH	9b195ee7-cf9d-4d25-9abb-634fdea38886	013e3c78-a059-4e72-babc-3331c917ae31
174	NEW	36041dbc-f30b-4a6d-832b-c42f3782673e	36041dbc-f30b-4a6d-832b-c42f3782673e
175	PARTIAL_MATCH	a00f88cf-4300-4770-8397-6071c874dfd0	e4b028d9-e220-4c82-88a4-73b0c62ba4c1
176	PARTIAL_MATCH	a8ffb359-34c6-4b88-8fcd-e54ed30fd25b	f74b40bc-a72d-462c-ba27-b51789f9e16f
177	NEW	98b935e0-da54-4e2c-86bb-54205805ea01	98b935e0-da54-4e2c-86bb-54205805ea01
178	PARTIAL_MATCH	4ea8c9a9-061f-4f36-a8f1-03c196c7b662	9534e1de-c288-4bae-b20b-f1b19e952482
179	PARTIAL_MATCH	2d5a0745-b721-44ca-aff1-0c5a21c18f7c	37103361-f7d7-4a38-b148-f25b871b21a6
180	NEW	dc0a1d5c-b2c7-433e-a67e-c1a94483ecc3	dc0a1d5c-b2c7-433e-a67e-c1a94483ecc3
181	PARTIAL_MATCH	0787bafb-710d-4490-9672-c81683f2763b	be74e568-a4e8-420b-9799-4d42e0593ed3
182	NEW	127d9d6e-dabb-4392-95fd-b42e1dc723d6	127d9d6e-dabb-4392-95fd-b42e1dc723d6
183	PERFECT_MATCH	a14a3daf-ae29-4279-a0cb-4e08240f3b7c	38fdb1a4-aa07-4ec9-ad56-0110abe87d96
184	PERFECT_MATCH	873b1974-1272-4637-9513-57c430a3b710	9ab71b49-0087-40ed-b68b-b73f4aec10d4
185	NEW	fd8c9476-a3a6-4088-bb77-85342918bc24	fd8c9476-a3a6-4088-bb77-85342918bc24
186	NEW	c7d38d01-d62e-4d13-8b4a-17f96bbf3a31	c7d38d01-d62e-4d13-8b4a-17f96bbf3a31
187	PERFECT_MATCH	228f46f7-4384-4992-b326-bd8d39305e16	815bf8ec-fd3e-4044-8fb6-d74e880ecad8
188	NEW	8ac24246-6d09-4718-82c7-3c6beaa53fe8	8ac24246-6d09-4718-82c7-3c6beaa53fe8
189	NEW	253ef3c5-c113-4b9c-8e69-b397e12f93af	253ef3c5-c113-4b9c-8e69-b397e12f93af
190	PERFECT_MATCH	962e3f5e-4237-4c25-ba6a-76856706ec68	152f7cde-03d5-4f6c-97eb-64bb64a72b8a
191	PARTIAL_MATCH	fc36ba1e-58c6-4c30-b24f-e03ddb0029a2	ef224798-b64b-4edf-b5ad-da5de940b99b
192	NEW	04fa12bd-e63a-45b8-842f-5907123907ac	04fa12bd-e63a-45b8-842f-5907123907ac
193	PARTIAL_MATCH	c25d6de9-4ee7-45c9-9bcb-d2efc7266126	e7694b77-0a6f-4206-9956-60811dd46d2f
194	NEW	1e30f9c7-c6f7-4b81-ae97-1cca428b51a3	1e30f9c7-c6f7-4b81-ae97-1cca428b51a3
195	PARTIAL_MATCH	89fc829c-d825-4269-9fda-75f5c2182867	0cfbb2b3-1fdb-4adb-ac4a-f86eae52f554
196	PARTIAL_MATCH	3437e7bd-c249-44d1-ae4f-663613326fd9	ef08e216-ab81-4d8d-ac10-47c99a005d25
197	PERFECT_MATCH	bd1f449a-f773-414d-a9e3-b4b36a713988	68a67000-518b-43c4-b62a-ef6bfa330de4
198	PERFECT_MATCH	482e05ef-4c20-47f4-a103-63fc3fdff64f	fc08532c-e176-42c1-8a38-0e755735727d
199	NEW	d23f3dda-33b3-4de1-ae1d-f8f4fdcdda75	d23f3dda-33b3-4de1-ae1d-f8f4fdcdda75
200	NEW	f8b3c4ad-e47e-421f-9015-6a8b58b798ed	f8b3c4ad-e47e-421f-9015-6a8b58b798ed
201	NEW	d825f922-4169-4a12-999c-be8284ff3bbc	d825f922-4169-4a12-999c-be8284ff3bbc
202	PERFECT_MATCH	f1af8bfe-67fb-476a-92ac-f2c2fcef62f6	3cde310c-1fb8-423b-809a-dc5e5fa183dc
203	PERFECT_MATCH	24e4e9bd-0e76-4af8-967d-b11dafb246c3	7dc1613d-62e1-42c9-8075-12b39e6e4e2e
204	NEW	c2834b6e-c3c6-4bf5-a972-fdc34564523e	c2834b6e-c3c6-4bf5-a972-fdc34564523e
205	NEW	b6885ebd-3632-4d2c-a433-ff1b4b7dcc40	b6885ebd-3632-4d2c-a433-ff1b4b7dcc40
206	PARTIAL_MATCH	2d843021-9472-41a3-80af-d70d51caee72	9955c179-a0df-49ea-a4a6-f298fc6ff5c4
207	PARTIAL_MATCH	41f4c3f8-b617-48f3-90ea-50af0511ce9a	f8b6e833-de01-49c4-b1d5-da0cf69ceecf
208	PARTIAL_MATCH	47a0efdb-013d-4c17-a84d-db3de774a7e7	51d2888e-2eec-4fd8-ab9c-9ebf67e6beb0
209	NEW	42cbbfba-9c81-4b7c-bafd-cf18b425aeac	42cbbfba-9c81-4b7c-bafd-cf18b425aeac
210	PARTIAL_MATCH	b434df55-68a0-4687-abed-e0a88ac10735	44d19a5e-1050-4f06-95fd-42797eff6c33
211	NEW	16f22293-8ffe-429d-bcda-ac0e631ebbac	16f22293-8ffe-429d-bcda-ac0e631ebbac
212	PARTIAL_MATCH	2dc5c96a-4551-4417-acce-8a6cae3d6a00	439dfdf5-0a6b-49c5-8a75-e6c2a9c52acb
213	PERFECT_MATCH	7ff5962d-9642-4e7b-8d0f-622d4f392915	63136da9-61e2-4708-b127-95fb264ffc9d
214	PERFECT_MATCH	5b677c78-6ad4-4205-ae6d-73a404922560	28454811-0881-4ca5-9caf-d437a81529ed
215	PERFECT_MATCH	7d2ff04d-4d93-4439-aa3a-af8e591d27e0	0c864270-f7f5-45b8-99d0-fb121d15b449
216	PARTIAL_MATCH	36c1cf11-63dd-4d7e-bcf6-6f0f222e6c6f	fde8a680-ae17-4e71-97ad-caaa8d040847
217	PARTIAL_MATCH	df666891-df18-4453-afc6-d067c71ea0aa	e5d6728d-b308-4cad-963d-5a98e0118e08
